"ID","StCase","StockingRaster","ta_","vel"
"F20_009","before",0,-0.501394856290374,0.0123827894761443
"F20_009","before",0,-2.01059078532676,0.01625978148729
"F20_009","before",0,-1.40052048528189,0.0281015761462953
"F20_009","before",0,-1.74882624286946,0.00790832180641082
"F20_009","before",0,-0.791106493527409,0.0363500323965313
"F20_009","before",0,-0.412497843142936,0.0309951765060431
"F20_009","before",0,-3.03783560811437,0.00162393118660989
"F20_009","before",0,0.543355171276481,0.000226221224870915
"F20_009","before",0,1.92617693556777,0.0250006187095592
"F20_009","before",0,-2.1574296688856,0.00340545245896146
"F20_009","before",0,1.97392993702075,0.00521885949054256
"F20_009","before",0,-2.22827076399626,0.0257812136939257
"F20_009","before",0,-0.854589848252219,0.0269529625779185
"F20_009","before",0,-2.68501938439018,0.0363849404333991
"F20_009","before",0,-1.39768506031268,0.0198254455136325
"F20_009","before",0,2.82973274629581,0.00451288410999508
"F20_009","before",0,-0.733117628848901,0.00701969099638842
"F20_009","before",0,3.04543578663477,0.0380454231105703
"F20_009","before",0,-2.44995674466077,0.0531304575660686
"F20_009","after",0.0643034428358078,NA,0.0111903403872195
"F20_009","after",0.0643034428358078,-0.30536946441725,0.0178420458776047
"F20_009","after",0.0643034428358078,-1.10504822723947,0.00901490938864177
"F20_009","after",0.0643034428358078,0.109626602248457,0.00924912654246463
"F20_009","after",0.0643034428358078,1.63075299946914,0.0411697072047734
"F20_009","after",0.155984237790108,-1.63058445077567,0.0550042183596832
"F20_009","after",0,-2.64466808096768,0.0104689929770511
"F20_009","after",0.155984237790108,-1.42210349903601,0.0094551264119698
"F20_009","after",0.0643034428358078,1.30446113877619,0.0325628674746074
"F20_009","after",0.0643034428358078,-0.0303427234499356,0.00290438139690646
"F20_009","after",0.0643034428358078,0.663317879578732,0.0103763815408895
"F20_009","after",0.0643034428358078,-1.67225736195221,0.00440132522302627
"F20_009","after",0.0269716139882803,0.8220207391334,0.0438898870554749
"F20_009","after",0.155984237790108,-3.08765292208749,0.106412756327093
"F20_009","after",0,-0.738502176719946,0.0233844011890487
"F20_009","after",0,-2.72193252624861,0.0569703291762949
"F20_009","after",0.0269716139882803,0.080056607187204,0.0479982089175133
"F20_009","after",0.0269716139882803,1.05590175203109,0.00619738922926273
"F20_009","after",0.0269716139882803,-2.78627777782056,0.00678355076346596
"F20_009","after",0.0269716139882803,0.176020427097157,0.00114745684017596
"F20_009","after",0.0269716139882803,1.36287469022729,0.0178558680448373
"F20_009","after",0.0269716139882803,-2.59909140438186,0.00917065722235257
"F20_009","after",0.0269716139882803,-2.58367909132333,0.00201727217610074
"F20_009","after",0.0269716139882803,0.605167677993928,0.0185433749762808
"F20_009","after",0.0269716139882803,0.846314204353551,0.0169029499908642
"F20_009","after",0.0269716139882803,-1.98381983312179,0.0121747701366854
"F20_009","after",0.0269716139882803,1.64368034823711,0.00320862362069424
"F20_009","after",0.0269716139882803,1.94357448820979,0.0163824025869986
"F20_009","after",0.0643034428358078,0.160642881858387,0.0350007600745742
"F20_009","after",0.0643034428358078,-2.31004795142375,0.0191117199037703
"F20_009","after",0.0643034428358078,0.323846971060011,0.00217601580221851
"F20_009","after",0.0269716139882803,-1.51133616709599,0.0443771813695826
"F20_009","after",0.0269716139882803,-2.1739135106195,0.00936368823905799
"F20_009","after",0.0269716139882803,0.303813481403714,0.0160983600810567
"F20_009","after",0.0269716139882803,0.0270932595488254,0.00328784120395503
"F20_009","after",0.0269716139882803,-3.11913531945685,0.0246460586365892
"F20_009","after",0.0269716139882803,2.31947663167462,0.0188371985524124
"F20_009","after",0.0643034428358078,-1.23692825532195,0.0144673066577446
"F20_009","after",0.0643034428358078,1.79963308047415,0.00168713051601531
"F20_009","after",0.0269716139882803,0.143245938573136,0.0239948448504849
"F20_009","after",0.0269716139882803,2.0702859836032,0.0361870040603324
"F20_009","after",0.0269716139882803,1.26572159993209,0.0244078458039856
"F20_009","after",0.0269716139882803,2.05216450234444,0.00526122834383652
"F20_009","after",0.0269716139882803,1.49413518852702,0.00664776150504261
"F20_009","after",0.0269716139882803,-0.746698513146772,0.0108739351396817
"F20_009","after",0.0269716139882803,-0.0196872177205742,0.0382087267154143
"F20_009","after",0.0269716139882803,1.70521828425878,0.00636079484972565
"F20_009","after",0.0269716139882803,1.26326838725521,0.0245934005956506
"F20_009","after",0.0269716139882803,1.65274458453072,0.00377704780542784
"F20_009","after",0.0269716139882803,-1.3145061093437,0.00360827570676867
"F20_009","after",0.0269716139882803,-0.180632682265021,0.00381008084456439
"F20_009","after",0.0269716139882803,1.65383515945003,0.0101694725871212
"F20_009","after",0,1.19368814022101,0.0337270406873262
"F20_009","after",0.0269716139882803,2.2169490006498,0.017027464805912
"F20_009","after",0.0269716139882803,0.40551052936571,0.00641492196993334
"F20_009","after",0.0269716139882803,2.36047692308627,0.0273086215348163
"F20_009","after",0.0269716139882803,-2.40195320980032,0.0178566758020388
"F20_009","after",0.0269716139882803,-1.79472209697222,0.0136082518187273
"F20_009","after",0.0269716139882803,-3.12103869324623,0.0117867660482487
"F20_009","after",0.0269716139882803,-1.08563809345331,0.00548541400025062
"F20_009","after",0.0269716139882803,-2.88097962097391,0.0208801545143247
"F20_009","after",0.0269716139882803,1.7859106148007,0.0276885286784041
"F20_009","after",0.0269716139882803,2.7241312946509,0.013436448213921
"F20_009","after",0.0269716139882803,0.389385125910979,0.0345538785644461
"F20_009","after",0.0269716139882803,-2.39722754048658,0.019882950541715
"F20_009","after",0.0269716139882803,0.814877715670615,0.0145742573917923
"F20_009","after",0.0269716139882803,-2.60736157194435,0.000580298233124082
"F20_009","after",0.0269716139882803,0.621115410570735,0.0123078097791001
"F20_009","after",0.0269716139882803,-1.11931598690059,0.0128908190975708
"F20_009","after",0.0269716139882803,-0.858292162455772,0.017979853654461
"F20_009","after",0.0643034428358078,-2.27450431671134,0.0489531955267348
"F20_009","after",0.0643034428358078,-0.187932463838361,0.0215717395880235
"F20_009","after",0.0643034428358078,2.97510211846355,0.036544901281859
"F20_009","after",0.0643034428358078,0.120530799684559,0.03387978090149
"F20_009","after",0.0643034428358078,-2.91937068212432,0.0268870095527396
"F20_009","after",0.0643034428358078,1.19677843739048,0.00712198490898514
"F20_009","after",0,0.941536018219433,0.0420446132501721
"F20_009","after",0.155984237790108,1.94098234902181,0.0174307959102531
"F20_009","after",0.155984237790108,-0.551251215327055,0.00616596675955343
"F20_009","after",0.0643034428358078,2.06251617218645,0.0325056980598528
"F20_009","after",0.0643034428358078,-0.11946603023564,0.0251481187123955
"F20_009","after",0.0643034428358078,-2.80543110889982,0.00960683694815992
"F20_009","after",0,-0.352707943401607,0.0269516590375462
"F20_009","after",0,-0.625144912315911,0.0191498945943622
"F20_009","after",0.155984237790108,0.503101724034712,0.0193710103551935
"F20_009","after",0.155984237790108,-1.88140523224214,0.00480937573678524
"F20_009","after",0.155984237790108,0.379731131332401,0.00214634585622154
"F20_009","after",0.155984237790108,-2.33135233211452,0.0398047972884974
"F20_009","after",0.0643034428358078,1.58306523932888,0.0299847830728583
"F20_009","after",0.0643034428358078,-3.03536015783862,0.0107565073599926
"F20_009","after",0.0643034428358078,1.7558814943401,0.00273479388484557
"F20_009","after",0.0643034428358078,1.63584295739356,0.0105829218650393
"F20_009","after",0.0643034428358078,2.23660546980581,0.0170940362463444
"F20_009","after",0.0643034428358078,2.33215428093413,0.00596472063610548
"F20_009","after",0,-1.61001578610371,0.00943092268793398
"F20_009","after",0,2.39618356006015,0.00270287762724522
"F20_009","after",0,2.16638977437625,0.00155958029830549
"F20_009","after",0,0.678145037202217,0.00848208429776223
"F20_009","after",0.0643034428358078,2.86806889097048,0.0268358872147451
"F20_009","after",0.0643034428358078,2.05693205221486,0.00389820396555029
"F20_009","after",0.0643034428358078,-0.244780992855541,0.0156324530538398
"F20_009","after",0.0643034428358078,-1.21649294196494,0.030399358719536
"F20_009","after",0.0643034428358078,0.342137720018056,0.013663670140444
"F20_009","after",0.0269716139882803,-2.53222696933458,0.0234592956876509
"F20_009","after",0.0269716139882803,-0.450812691943994,0.00751603620533736
"F20_009","after",0.0269716139882803,0.497491938707311,0.0250802085895518
"F20_009","after",0.0269716139882803,-2.49341119385222,0.00499177419721361
"F20_009","after",0.0269716139882803,-0.149514835543712,0.00146098173361965
"F20_009","after",0.0269716139882803,-0.247177554326572,0.017448677725665
"F20_009","after",0.0269716139882803,-0.744091059984127,0.00282503245820568
"F20_009","after",0.0269716139882803,-0.395263324084972,0.0173562779637101
"F20_009","after",0.0269716139882803,0.779429541683583,0.0200537694035727
"F20_009","after",0.0269716139882803,2.96299918268043,0.00838590006734602
"F20_009","after",0.0643034428358078,-0.73514211025264,0.0108095070600464
"F20_009","after",0.0643034428358078,-1.43993814912109,0.00388381805171933
"F20_009","after",0.0643034428358078,2.99454740757874,0.00238972836007118
"F20_009","after",0.0643034428358078,-1.76467219793395,0.005782404182417
"F20_009","after",0.0269716139882803,0.893119373066236,0.0425301834032488
"F20_009","after",0.0269716139882803,0.797115151782565,0.0138094956411859
"F20_009","after",0.0643034428358078,2.83735795855903,0.0337677045037947
"F20_009","after",0.0643034428358078,-0.694104497599136,0.0652711976920078
"F20_009","after",0.0643034428358078,2.5955730897937,0.0298267172864489
"F20_009","after",0.0643034428358078,0.259806593324117,0.00550424145088116
"F20_009","after",0.0643034428358078,1.76618785829092,0.0154501260632489
"F20_009","after",0.0643034428358078,-2.6223707316466,0.00806638433956571
"F20_009","after",0.0643034428358078,0.361682858649341,0.0206609530720135
"F20_009","after",0.0643034428358078,0.927488983803616,0.00970667380136791
"F20_009","after",0.0269716139882803,2.26458524247507,0.0468840594993831
"F20_009","after",0.0643034428358078,-2.95619123366976,0.0165007395682639
"F20_009","after",0.0643034428358078,-2.19710490085688,0.0147411877270173
"F20_009","after",0.0643034428358078,-2.49431115950191,0.00329663699361866
"F20_009","after",0.0643034428358078,2.56206135043212,0.000355589323452865
"F20_009","after",0.0643034428358078,2.91071123045288,0.0162487499053165
"F20_009","after",0.0643034428358078,1.1789634853458,0.00802014735267695
"F20_009","after",0.0269716139882803,0.602831985495283,0.0127752866390193
"F20_009","after",0.0643034428358078,-2.56561508813036,0.0492345300750596
"F20_009","after",0.0643034428358078,-2.31376684396816,0.0155857671541378
"F20_009","after",0.0643034428358078,2.95364341686945,0.00055407722721588
"F20_009","after",0.0643034428358078,1.52092128338193,0.0130521474363062
"F20_009","after",0.0643034428358078,1.44824361526139,0.000631383372321827
"F20_009","after",0.0269716139882803,-2.30223091486471,0.0132287203785167
"F20_009","after",0.0269716139882803,0.525947095103195,0.024838097301148
"F20_009","after",0.0269716139882803,-0.0200972128051511,0.0217180286161951
"F20_009","after",0.0269716139882803,2.71810736633742,0.0258249447090976
"F20_009","after",0.0269716139882803,0.0728716256376662,0.0122836253579234
"F20_009","after",0.0269716139882803,-0.3811717749415,0.00798909660856911
"F20_009","after",0.0269716139882803,-0.310964125270718,0.0206524237604758
"F20_009","after",0.0269716139882803,0.129263628273995,0.00328049615425095
"F20_009","after",0.0269716139882803,2.69342578302732,0.0228691666666109
"F20_009","after",0.0269716139882803,0.0457527182772663,0.0275642380524465
"F20_009","after",0.0643034428358078,-1.50620057188851,0.05081000017239
"F20_009","after",0.0643034428358078,-2.03283013954946,0.0400270980470142
"F20_009","after",0.0643034428358078,-2.10582394395029,0.00440266331233656
"F20_009","after",0.0643034428358078,-1.86584976710947,0.0147821919948549
"F20_009","after",0.0643034428358078,0.136537230727676,0.0194385686199411
"F20_009","after",0.0643034428358078,-0.0861122952340816,0.00773057627053462
"F20_009","after",0.0643034428358078,2.94559616962166,0.028759608635324
"F20_009","after",0.0643034428358078,-1.14743209868877,0.0151473666931466
"F20_009","after",0.0643034428358078,-2.4210685167291,0.0319953693251553
"F20_009","after",0.0643034428358078,-2.37468526897165,0.0365690366560472
"F20_009","after",0.0643034428358078,0.149110221394408,0.00445797957306598
"F20_009","after",0.0643034428358078,-0.371227950756765,0.0156272958333586
"F20_009","after",0.0643034428358078,-0.87064394321705,0.00681350920757065
"F20_009","after",0.0643034428358078,-1.52736451922538,9.85042961817761e-05
"F20_009","after",0.0269716139882803,2.578510558906,0.00993791260715274
"F20_009","after",0.0269716139882803,-1.73329697189228,0.0425993852502268
"F20_009","after",0.0269716139882803,-2.07873352061841,0.009136708946137
"F20_009","after",0.0269716139882803,-1.19705925389809,0.00704824636101001
"F20_009","after",0,1.9123446721076,0.0358764637553381
"F20_009","after",0,-2.26693996960206,0.00391953805106577
"F20_009","after",0.0643034428358078,0.0712524880851122,0.0225801588431458
"F20_009","after",0.0643034428358078,-0.500209116525751,0.00259318749368487
"F20_009","after",0.0643034428358078,-1.2076053249506,0.00607972479864821
"F20_009","after",0.0643034428358078,-1.48643277441683,0.00117232184545341
"F20_009","after",0.0643034428358078,2.31557846270305,0.0103388694883646
"F20_009","after",0.0643034428358078,2.09074217588574,0.0271134588211457
"F20_009","after",0.0269716139882803,-3.04735093765505,0.0452077915767789
"F20_009","after",0.0269716139882803,-0.315906818653625,0.0110466325347654
"F20_009","after",0.0269716139882803,2.79471305592712,0.0255381209176607
"F20_009","after",0.0269716139882803,1.89243300888633,0.00239385933168635
"F20_009","after",0.0643034428358078,-0.787326319816987,0.0122722727093009
"F20_009","after",0.0643034428358078,-0.302198231534583,0.000920915064146927
"F20_009","after",0.0643034428358078,0.208162908032473,0.00101116462623165
"F20_009","after",0.0643034428358078,1.46165107375837,0.0184520501441745
"F20_009","after",0.0269716139882803,1.07322081386328,0.0261725197273638
"F20_009","after",0.0269716139882803,1.46991082665319,0.0121893603906756
"F20_009","after",0.0269716139882803,-1.04982145997239,0.00657578011037254
"F20_009","after",0.0269716139882803,2.0840171803066,0.0016746541145765
"F20_009","after",0.0643034428358078,1.24990171236756,0.0519668955956416
"F20_009","after",0.0643034428358078,0.451134947659116,0.0211763425357557
"F20_009","after",0.0643034428358078,2.82278919285603,0.0138911769836236
"F20_009","after",0.0269716139882803,-0.0754077843586254,0.0460179456163942
"F20_009","after",0.0269716139882803,-0.0554492107460138,0.0126310996011253
"F20_009","after",0.0269716139882803,-2.97156093950017,0.0076081283353656
"F20_009","after",0.0269716139882803,-1.95463255744483,0.0052055979489981
"F20_009","after",0.0269716139882803,1.05717792559208,0.00903286583788119
"F20_009","after",0.0269716139882803,1.46369628378401,0.0219125076693178
"F20_009","after",0.0269716139882803,-2.89565815293758,0.0107813251565681
"F20_009","after",0.0269716139882803,-0.136106588670998,0.0140202679170412
"F20_009","after",0.0269716139882803,-2.68460681669294,0.00396999445018356
"F20_009","after",0.0269716139882803,1.92261278159456,0.00593722446054743
"F20_009","after",0.0269716139882803,1.34066712677004,0.0103470511517827
"F20_009","after",0.0269716139882803,-0.307602417795006,0.00015235910321355
"F20_009","after",0.0269716139882803,3.1048465746412,0.0245211148519883
"F20_009","after",0.0269716139882803,-2.89287083832422,0.0149858196181308
"F20_009","after",0.0269716139882803,0.148381759324636,0.0224184134525118
"F20_009","after",0.0269716139882803,-1.30931094297939,0.00895347891018027
"F20_009","after",0.0269716139882803,2.75277478990936,0.0118573560712895
"F20_009","after",0.0269716139882803,1.6971405107288,0.0128840662474077
"F20_009","after",0.0269716139882803,0.876028583849146,0.0169828438967249
"F20_009","after",0.0269716139882803,-2.13333452869058,0.00130022205379282
"F20_009","after",0.0269716139882803,0.617285781931347,0.00938646708431478
"F20_009","after",0.0269716139882803,1.30584634092885,0.00934691983757904
"F20_009","after",0.0269716139882803,0.436427811892825,0.0088379758028332
"F20_009","after",0.0269716139882803,1.89965093535597,0.00432649444909706
"F20_009","after",0.0269716139882803,0.762868151170809,0.0193180751384086
"F20_009","after",0.0643034428358078,0.401572767589664,0.0285142976582976
"F20_009","after",0.0269716139882803,2.92967921485474,0.0310242471530743
